System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:34:18:260,27329237022490.0,207.343,0.0,800.0,1.699,896.9780000000001,249.16,0.132,455.459,126.516,42.0,0.0,0.001,43.248999999999995,12.014000000000001,25.0,350.0,0.0
14:34:19:262,27331735900890.0,208.345,0.0,800.0,1.696,898.677,249.63299999999998,0.131,455.59,126.553,44.0,0.0,0.001,43.25,12.014000000000001,25.0,350.0,0.0
14:34:20:264,27334234956690.0,209.347,0.0,800.0,1.7069999999999999,900.387,250.108,0.136,455.727,126.59100000000001,42.0,0.0,0.001,43.251000000000005,12.014000000000001,25.0,350.0,0.0
14:34:21:266,27336733914040.0,210.34900000000002,0.0,800.0,1.6869999999999998,902.077,250.577,0.125,455.853,126.626,41.0,0.0,0.001,43.253,12.015,25.0,350.0,0.0
14:34:22:280,27339264042940.0,211.363,0.0,800.0,1.7,903.802,251.05599999999998,0.133,455.98699999999997,126.663,48.0,0.0,0.001,43.254,12.015,25.0,350.0,0.0
14:34:23:282,27341763210190.0,212.365,6.0,800.0,2.886,906.694,251.859,1.171,457.161,126.98899999999999,46.0,0.0,0.001,43.255,12.015,25.0,350.0,0.0
14:34:24:284,27344262337853.0,213.36700000000002,0.0,800.0,1.6769999999999998,908.3739999999999,252.326,0.11900000000000001,457.28,127.022,47.0,0.0,0.001,43.256,12.015,25.0,350.0,0.0
14:34:25:286,27346761440865.0,214.36900000000003,0.0,800.0,1.676,910.052,252.792,0.11599999999999999,457.397,127.055,42.0,0.0,0.001,43.257,12.015999999999998,25.0,350.0,0.0
14:34:26:288,27349260361740.0,215.37099999999998,0.0,800.0,1.6980000000000002,911.7539999999999,253.265,0.131,457.528,127.09100000000001,42.0,0.0,0.001,43.257,12.015999999999998,25.0,350.0,0.0
14:34:27:290,27351759505990.0,216.373,0.0,800.0,1.695,913.452,253.737,0.129,457.658,127.12700000000001,43.0,0.0,0.001,43.25899999999999,12.015999999999998,25.0,350.0,0.0
14:34:28:292,27354258576040.0,217.375,0.0,800.0,1.7,915.155,254.21,0.132,457.79,127.164,42.0,0.0,0.001,43.26,12.017000000000001,25.0,350.0,0.0
14:34:29:294,27356757553915.0,218.37599999999998,0.0,800.0,1.696,916.8539999999999,254.68200000000002,0.129,457.91900000000004,127.2,44.0,0.0,0.001,43.26,12.017000000000001,25.0,350.0,0.0
14:34:30:296,27359256680315.0,219.378,0.0,800.0,1.6969999999999998,918.554,255.15400000000002,0.131,458.05,127.236,41.0,0.0,0.001,43.262,12.017000000000001,25.0,350.0,0.0
14:34:31:297,27361755623715.0,220.38,0.0,800.0,1.7,920.257,255.627,0.132,458.18199999999996,127.273,42.0,0.0,0.001,43.263000000000005,12.017000000000001,25.0,350.0,0.0
14:34:32:299,27364254527565.0,221.382,0.0,800.0,1.6969999999999998,921.957,256.099,0.131,458.31300000000005,127.309,44.0,0.0,0.001,43.263999999999996,12.017999999999999,25.0,350.0,0.0
14:34:33:316,27366789584338.0,222.398,0.0,800.0,1.694,923.678,256.577,0.13,458.445,127.346,47.0,0.0,0.001,43.265,12.017999999999999,25.0,350.0,0.0
14:34:34:322,27369298964040.0,223.40400000000002,0.0,800.0,1.6780000000000002,925.367,257.046,0.121,458.566,127.37899999999999,46.0,0.0,0.001,43.265,12.017999999999999,25.0,350.0,0.0
14:34:35:324,27371798843728.0,224.407,0.0,800.0,1.6969999999999998,927.068,257.519,0.13,458.69699999999995,127.416,47.0,0.0,0.001,43.266000000000005,12.017999999999999,25.0,350.0,0.0
14:34:36:326,27374297750603.0,225.408,0.0,800.0,1.692,928.763,257.99,0.127,458.824,127.45100000000001,47.0,0.0,0.001,43.266999999999996,12.019,25.0,350.0,0.0
14:34:37:328,27376796695753.0,226.41,0.0,800.0,1.702,930.4680000000001,258.46299999999997,0.135,458.959,127.48899999999999,47.0,0.0,0.001,43.268,12.019,25.0,350.0,0.0
14:34:38:339,27379319131265.0,227.422,0.0,800.0,1.7069999999999999,932.194,258.943,0.13699999999999998,459.097,127.527,44.0,0.0,0.001,43.27,12.019,25.0,350.0,0.0
14:34:39:341,27381818079715.0,228.423,0.0,800.0,1.7280000000000002,933.925,259.42400000000004,0.15,459.24699999999996,127.569,44.0,0.0,0.001,43.271,12.02,25.0,350.0,0.0
14:34:40:343,27384317102540.0,229.425,0.0,800.0,1.7009999999999998,935.63,259.897,0.134,459.381,127.60600000000001,44.0,0.0,0.001,43.272,12.02,25.0,350.0,0.0
14:34:41:344,27386815869940.0,230.42700000000002,0.0,800.0,1.6869999999999998,937.319,260.366,0.124,459.506,127.64,45.0,0.0,0.001,43.273,12.02,25.0,350.0,0.0
14:34:42:346,27389314859278.0,231.429,0.0,800.0,1.699,939.0219999999999,260.839,0.132,459.63800000000003,127.677,45.0,0.0,0.001,43.273999999999994,12.020999999999999,25.0,350.0,0.0
14:34:43:348,27391814181428.0,232.43099999999998,0.0,800.0,1.6869999999999998,940.712,261.309,0.128,459.76599999999996,127.713,47.0,0.0,0.001,43.275,12.020999999999999,25.0,350.0,0.0
14:34:44:350,27394312934828.0,233.433,0.0,800.0,1.6980000000000002,942.414,261.782,0.131,459.897,127.749,43.0,0.0,0.001,43.275,12.020999999999999,25.0,350.0,0.0
14:34:45:352,27396811987903.0,234.435,0.0,800.0,1.695,944.112,262.253,0.129,460.026,127.785,44.0,0.0,0.001,43.276,12.020999999999999,25.0,350.0,0.0
14:34:46:354,27399310854153.0,235.43599999999998,0.0,800.0,1.6980000000000002,945.813,262.726,0.132,460.158,127.822,45.0,0.0,0.001,43.277,12.020999999999999,25.0,350.0,0.0
14:34:47:355,27401810001628.0,236.438,0.0,800.0,1.6869999999999998,947.503,263.195,0.124,460.283,127.85600000000001,42.0,0.0,0.001,43.278,12.022,25.0,350.0,0.0
14:34:48:373,27404346602778.0,237.455,0.0,800.0,1.712,949.243,263.67900000000003,0.141,460.426,127.896,48.0,0.0,0.001,43.278999999999996,12.022,25.0,350.0,0.0
14:34:49:374,27406845543053.0,238.457,0.0,800.0,1.692,950.938,264.15,0.127,460.55400000000003,127.932,41.0,0.0,0.001,43.28,12.022,25.0,350.0,0.0
14:34:50:380,27409353254940.0,239.46200000000002,0.0,800.0,1.689,952.6360000000001,264.621,0.125,460.68,127.96700000000001,41.0,0.0,0.001,43.281000000000006,12.023,25.0,350.0,0.0
14:34:51:381,27411852220040.0,240.46400000000003,0.0,800.0,1.689,954.328,265.091,0.125,460.805,128.001,43.0,0.0,0.001,43.282,12.023,25.0,350.0,0.0
14:34:52:383,27414351286978.0,241.46599999999998,0.0,800.0,1.6869999999999998,956.018,265.561,0.126,460.93199999999996,128.037,47.0,0.0,0.001,43.284,12.023,25.0,350.0,0.0
14:34:53:385,27416850341953.0,242.468,0.0,800.0,1.682,957.703,266.029,0.121,461.05300000000005,128.07,41.0,0.0,0.0,43.284,12.023,25.0,350.0,0.0
14:34:54:387,27419349448890.0,243.47,0.0,800.0,1.694,959.4,266.5,0.129,461.18199999999996,128.106,41.0,0.0,0.001,43.285,12.024000000000001,25.0,350.0,0.0
14:34:55:394,27421861993890.0,244.477,0.0,800.0,1.7109999999999999,961.123,266.97900000000004,0.141,461.324,128.14600000000002,40.0,0.0,0.001,43.286,12.024000000000001,25.0,350.0,0.0
14:34:56:396,27424361129790.0,245.479,0.0,800.0,1.724,962.85,267.45799999999997,0.153,461.477,128.188,41.0,0.0,0.001,43.287,12.024000000000001,25.0,350.0,0.0
14:34:57:398,27426860125153.0,246.481,0.0,800.0,1.7009999999999998,964.555,267.932,0.134,461.611,128.225,41.0,0.0,0.001,43.288000000000004,12.024000000000001,25.0,350.0,0.0
14:34:58:400,27429359082853.0,247.483,0.0,800.0,1.7080000000000002,966.2660000000001,268.407,0.139,461.75,128.264,41.0,0.0,0.001,43.288999999999994,12.025,25.0,350.0,0.0
14:34:59:402,27431858286915.0,248.485,0.0,800.0,1.699,967.9680000000001,268.88,0.132,461.88199999999995,128.30100000000002,41.0,0.0,0.001,43.29,12.025,25.0,350.0,0.0
14:35:00:404,27434357231753.0,249.487,1.0,800.0,1.758,969.7289999999999,269.369,0.177,462.06,128.35,40.0,0.0,0.001,43.291000000000004,12.025,25.0,350.0,0.0
14:35:01:419,27436889673113.0,250.502,2.0,800.0,1.824,971.581,269.884,0.225,462.288,128.41299999999998,44.0,0.0,0.002,43.292,12.026,25.0,350.0,0.0
14:35:02:425,27439397899265.0,251.50799999999998,0.0,800.0,1.7169999999999999,973.307,270.363,0.14800000000000002,462.43699999999995,128.455,45.0,0.0,0.001,43.293,12.026,25.0,350.0,0.0
14:35:03:435,27441917391478.0,252.518,0.0,800.0,1.704,975.028,270.841,0.136,462.574,128.493,47.0,0.0,0.001,43.294,12.026,25.0,350.0,0.0
14:35:04:437,27444416547715.0,253.52,0.0,800.0,1.6969999999999998,976.7289999999999,271.313,0.131,462.70599999999996,128.529,41.0,0.0,0.001,43.295,12.026,25.0,350.0,0.0
14:35:05:440,27446918136128.0,254.52200000000002,0.0,800.0,1.705,978.438,271.788,0.13699999999999998,462.843,128.567,40.0,0.0,0.001,43.29600000000001,12.027000000000001,25.0,350.0,0.0
14:35:06:442,27449417027940.0,255.524,1.0,800.0,1.733,980.174,272.27099999999996,0.16,463.00300000000004,128.612,46.0,0.0,0.001,43.297,12.027000000000001,25.0,350.0,0.0
14:35:07:443,27451916091740.0,256.526,0.0,800.0,1.694,981.8710000000001,272.742,0.129,463.13199999999995,128.648,41.0,0.0,0.001,43.298,12.027000000000001,25.0,350.0,0.0
14:35:08:445,27454415015465.0,257.528,0.0,800.0,1.6980000000000002,983.572,273.214,0.132,463.264,128.684,47.0,0.0,0.001,43.299,12.027999999999999,25.0,350.0,0.0
14:35:09:447,27456913888228.0,258.53,0.0,800.0,1.699,985.2739999999999,273.687,0.132,463.39599999999996,128.721,44.0,0.0,0.001,43.3,12.027999999999999,25.0,350.0,0.0
14:35:10:451,27459419229315.0,259.534,0.0,800.0,1.69,986.972,274.159,0.127,463.524,128.757,43.0,0.0,0.001,43.301,12.027999999999999,25.0,350.0,0.0
14:35:11:453,27461918149465.0,260.536,0.0,800.0,1.681,988.6560000000001,274.627,0.12300000000000001,463.647,128.791,46.0,0.0,0.001,43.302,12.027999999999999,25.0,350.0,0.0
14:35:12:455,27464417150490.0,261.538,0.0,800.0,1.672,990.332,275.092,0.115,463.76199999999994,128.82299999999998,42.0,0.0,0.0,43.303000000000004,12.027999999999999,25.0,350.0,0.0
14:35:13:457,27466915957915.0,262.54,0.0,800.0,1.694,992.029,275.564,0.129,463.89099999999996,128.859,41.0,0.0,0.001,43.303999999999995,12.029000000000002,25.0,350.0,0.0
14:35:14:459,27469415356865.0,263.54200000000003,0.0,800.0,1.7009999999999998,993.7339999999999,276.03700000000003,0.134,464.025,128.89600000000002,41.0,0.0,0.001,43.305,12.029000000000002,25.0,350.0,0.0
14:35:15:461,27471914294828.0,264.54400000000004,0.0,800.0,1.6980000000000002,995.435,276.51,0.133,464.158,128.933,41.0,0.0,0.001,43.306000000000004,12.029000000000002,25.0,350.0,0.0
14:35:16:463,27474413425765.0,265.546,0.0,800.0,1.6969999999999998,997.135,276.982,0.131,464.289,128.969,41.0,0.0,0.001,43.306999999999995,12.03,25.0,350.0,0.0
14:35:17:465,27476912674053.0,266.547,0.0,800.0,1.692,998.83,277.453,0.127,464.416,129.005,41.0,0.0,0.001,43.306999999999995,12.03,25.0,350.0,0.0
14:35:18:467,27479411730665.0,267.54900000000004,0.0,800.0,1.6909999999999998,1000.5239999999999,277.923,0.127,464.54400000000004,129.04,41.0,0.0,0.001,43.308,12.03,25.0,350.0,0.0
14:35:19:469,27481911010390.0,268.551,0.0,800.0,1.7009999999999998,1002.2289999999999,278.397,0.134,464.67800000000005,129.077,41.0,0.0,0.001,43.31,12.03,25.0,350.0,0.0
14:35:20:470,27484409966503.0,269.553,0.0,800.0,1.685,1003.9169999999999,278.866,0.124,464.80199999999996,129.112,45.0,0.0,0.001,43.31100000000001,12.030999999999999,25.0,350.0,0.0
14:35:21:472,27486908948353.0,270.555,0.0,800.0,1.6769999999999998,1005.597,279.332,0.11900000000000001,464.92199999999997,129.145,41.0,0.0,0.001,43.31100000000001,12.030999999999999,25.0,350.0,0.0
14:35:22:474,27489407920690.0,271.557,0.0,800.0,1.69,1007.291,279.803,0.126,465.048,129.18,41.0,0.0,0.001,43.312,12.030999999999999,25.0,350.0,0.0
14:35:23:476,27491906670928.0,272.559,0.0,800.0,1.7,1008.9939999999999,280.276,0.134,465.18199999999996,129.217,41.0,0.0,0.001,43.313,12.030999999999999,25.0,350.0,0.0
14:35:24:478,27494405582078.0,273.561,0.0,800.0,1.702,1010.699,280.75,0.134,465.31699999999995,129.255,41.0,0.0,0.001,43.31399999999999,12.032,25.0,350.0,0.0
14:35:25:480,27496904638578.0,274.562,0.0,800.0,1.699,1012.4019999999999,281.223,0.133,465.45,129.292,40.0,0.0,0.001,43.315,12.032,25.0,350.0,0.0
14:35:26:482,27499403642915.0,275.564,0.0,800.0,1.686,1014.091,281.692,0.125,465.575,129.327,40.0,0.0,0.001,43.316,12.032,25.0,350.0,0.0
14:35:27:483,27501902445415.0,276.566,0.0,800.0,1.7109999999999999,1015.805,282.168,0.142,465.717,129.366,42.0,0.0,0.001,43.317,12.033,25.0,350.0,0.0
14:35:28:485,27504401208315.0,277.568,0.0,800.0,1.6869999999999998,1017.495,282.638,0.126,465.844,129.401,41.0,0.0,0.001,43.318000000000005,12.033,25.0,350.0,0.0
14:35:29:502,27506938575778.0,278.585,0.0,800.0,1.702,1019.227,283.118,0.136,465.98199999999997,129.439,44.0,0.0,0.001,43.318999999999996,12.033,25.0,350.0,0.0
14:35:30:515,27509464524928.0,279.598,0.0,800.0,1.689,1020.937,283.594,0.129,466.11199999999997,129.476,45.0,0.0,0.001,43.32,12.033,25.0,350.0,0.0
14:35:31:517,27511963558603.0,280.6,0.0,800.0,1.692,1022.632,284.065,0.129,466.24199999999996,129.512,40.0,0.0,0.001,43.321000000000005,12.033,25.0,350.0,0.0
14:35:32:519,27514462711353.0,281.60200000000003,0.0,800.0,1.693,1024.329,284.536,0.129,466.371,129.547,40.0,0.0,0.001,43.321000000000005,12.034,25.0,350.0,0.0
14:35:33:521,27516961666753.0,282.603,0.0,800.0,1.686,1026.018,285.005,0.125,466.496,129.582,40.0,0.0,0.001,43.323,12.034,25.0,350.0,0.0
14:35:34:522,27519460646778.0,283.605,2.0,800.0,1.787,1027.808,285.502,0.19899999999999998,466.695,129.638,41.0,0.0,0.002,43.324,12.034,25.0,350.0,0.0
14:35:35:524,27521959584878.0,284.607,0.0,800.0,1.702,1029.514,285.976,0.136,466.83099999999996,129.675,42.0,0.0,0.001,43.325,12.035,25.0,350.0,0.0
14:35:36:526,27524458338765.0,285.60900000000004,0.0,800.0,1.6869999999999998,1031.204,286.44599999999997,0.126,466.958,129.71,46.0,0.0,0.001,43.326,12.035,25.0,350.0,0.0
14:35:37:528,27526957252565.0,286.611,0.0,800.0,1.6980000000000002,1032.905,286.918,0.132,467.09,129.747,41.0,0.0,0.001,43.327,12.035,25.0,350.0,0.0
14:35:38:530,27529456066403.0,287.612,0.0,800.0,1.6980000000000002,1034.606,287.39,0.133,467.223,129.784,43.0,0.0,0.001,43.328,12.036,25.0,350.0,0.0
14:35:39:540,27531976165990.0,288.623,0.0,800.0,1.706,1036.329,287.869,0.141,467.365,129.82399999999998,44.0,0.0,0.001,43.32899999999999,12.036,25.0,350.0,0.0
14:35:40:542,27534475047578.0,289.625,0.0,800.0,1.6969999999999998,1038.029,288.342,0.131,467.49699999999996,129.86,41.0,0.0,0.001,43.33,12.036,25.0,350.0,0.0
14:35:41:544,27536974317203.0,290.627,0.0,800.0,1.6869999999999998,1039.72,288.811,0.125,467.62199999999996,129.895,41.0,0.0,0.001,43.33,12.036,25.0,350.0,0.0
14:35:42:546,27539473441203.0,291.629,0.0,800.0,1.696,1041.4189999999999,289.283,0.131,467.75300000000004,129.931,40.0,0.0,0.001,43.331,12.037,25.0,350.0,0.0
14:35:43:548,27541972736815.0,292.631,0.0,800.0,1.693,1043.115,289.754,0.129,467.88300000000004,129.967,41.0,0.0,0.001,43.332,12.037,25.0,350.0,0.0
14:35:44:550,27544471847165.0,293.632,0.0,800.0,1.702,1044.82,290.228,0.136,468.019,130.005,41.0,0.0,0.001,43.333,12.037,25.0,350.0,0.0
14:35:45:552,27546970825865.0,294.634,0.0,800.0,1.699,1046.5230000000001,290.70099999999996,0.134,468.153,130.042,43.0,0.0,0.001,43.333999999999996,12.037,25.0,350.0,0.0
14:35:46:553,27549469715628.0,295.63599999999997,0.0,800.0,1.7,1048.226,291.17400000000004,0.135,468.288,130.08,41.0,0.0,0.001,43.335,12.038,25.0,350.0,0.0
14:35:47:556,27551970109715.0,296.639,0.0,800.0,1.68,1049.91,291.642,0.122,468.41,130.114,44.0,0.0,0.001,43.336000000000006,12.038,25.0,350.0,0.0
14:35:48:558,27554469073978.0,297.64,0.0,800.0,1.689,1051.6019999999999,292.112,0.133,468.54400000000004,130.151,45.0,0.0,0.001,43.336999999999996,12.038,25.0,350.0,0.0
14:35:49:561,27556972308690.0,298.644,0.0,800.0,1.689,1053.297,292.58299999999997,0.127,468.671,130.186,41.0,0.0,0.001,43.338,12.038,25.0,350.0,0.0
14:35:50:563,27559471269740.0,299.64599999999996,0.0,800.0,1.69,1054.99,293.053,0.129,468.8,130.222,40.0,0.0,0.001,43.339,12.039000000000001,25.0,350.0,0.0
14:35:51:565,27561970571640.0,300.64799999999997,0.0,800.0,1.696,1056.6889999999999,293.525,0.133,468.93300000000005,130.259,40.0,0.0,0.001,43.34,12.039000000000001,25.0,350.0,0.0
14:35:52:580,27564501950015.0,301.663,0.0,800.0,1.6969999999999998,1058.411,294.003,0.133,469.06800000000004,130.297,45.0,0.0,0.001,43.341,12.039000000000001,25.0,350.0,0.0
14:35:53:582,27567000880715.0,302.664,0.0,800.0,1.6840000000000002,1060.098,294.472,0.126,469.194,130.332,40.0,0.0,0.001,43.342,12.039000000000001,25.0,350.0,0.0
14:35:54:584,27569499969815.0,303.666,0.0,800.0,1.6869999999999998,1061.788,294.941,0.126,469.32099999999997,130.36700000000002,40.0,0.0,0.001,43.343,12.04,25.0,350.0,0.0
14:35:55:597,27572028878365.0,304.68,0.0,800.0,1.724,1063.537,295.427,0.154,469.477,130.41,46.0,0.0,0.001,43.343999999999994,12.04,25.0,350.0,0.0
14:35:56:599,27574527822378.0,305.682,0.0,800.0,1.705,1065.245,295.901,0.138,469.615,130.44899999999998,40.0,0.0,0.001,43.345,12.04,25.0,350.0,0.0
14:35:57:601,27577026767303.0,306.684,0.0,800.0,1.69,1066.938,296.372,0.131,469.746,130.485,43.0,0.0,0.001,43.345,12.04,25.0,350.0,0.0
14:35:58:605,27579530640090.0,307.688,0.0,800.0,1.6740000000000002,1068.618,296.83799999999997,0.12,469.86699999999996,130.519,44.0,0.0,0.001,43.346000000000004,12.040999999999999,25.0,350.0,0.0
14:35:59:607,27582029595940.0,308.69,0.0,800.0,1.682,1070.3039999999999,297.307,0.12300000000000001,469.99,130.553,41.0,0.0,0.001,43.347,12.040999999999999,25.0,350.0,0.0
14:36:00:609,27584528612053.0,309.691,2.0,800.0,1.751,1072.058,297.79400000000004,0.175,470.165,130.601,41.0,0.0,0.001,43.348,12.040999999999999,25.0,350.0,0.0
14:36:01:614,27587036420603.0,310.697,0.0,800.0,1.719,1073.786,298.274,0.146,470.311,130.642,41.0,0.0,0.001,43.35,12.042,25.0,350.0,0.0
14:36:02:625,27589557809090.0,311.70799999999997,0.0,800.0,1.719,1075.524,298.757,0.147,470.46,130.683,44.0,0.0,0.001,43.351000000000006,12.042,25.0,350.0,0.0
14:36:03:627,27592056933003.0,312.71,0.0,800.0,1.695,1077.222,299.228,0.132,470.592,130.72,40.0,0.0,0.001,43.352,12.042,25.0,350.0,0.0
14:36:04:629,27594555844440.0,313.711,0.0,800.0,1.692,1078.917,299.699,0.13,470.722,130.756,40.0,0.0,0.001,43.352,12.042,25.0,350.0,0.0
14:36:05:636,27597067261503.0,314.718,0.0,800.0,1.689,1080.618,300.172,0.128,470.851,130.792,41.0,0.0,0.001,43.354,12.043,25.0,350.0,0.0
14:36:06:652,27599603439778.0,315.735,0.0,800.0,1.706,1082.3519999999999,300.653,0.139,470.99300000000005,130.83100000000002,43.0,0.0,0.001,43.355,12.043,25.0,350.0,0.0
14:36:07:654,27602102447003.0,316.737,0.0,800.0,1.683,1084.038,301.122,0.124,471.11699999999996,130.866,44.0,0.0,0.001,43.356,12.043,25.0,350.0,0.0
14:36:08:656,27604601523778.0,317.73900000000003,0.0,800.0,1.6640000000000001,1085.705,301.585,0.113,471.231,130.89700000000002,40.0,0.0,0.0,43.356,12.043,25.0,350.0,0.0
14:36:09:658,27607100883428.0,318.741,0.0,800.0,1.693,1087.402,302.056,0.131,471.36199999999997,130.934,40.0,0.0,0.001,43.357,12.044,25.0,350.0,0.0
14:36:10:660,27609599957053.0,319.743,0.0,800.0,1.6969999999999998,1089.1019999999999,302.528,0.133,471.495,130.971,40.0,0.0,0.001,43.358000000000004,12.044,25.0,350.0,0.0
14:36:11:669,27612116350290.0,320.752,0.0,800.0,1.69,1090.807,303.002,0.13,471.626,131.007,40.0,0.0,0.001,43.358999999999995,12.044,25.0,350.0,0.0
14:36:12:671,27614615482428.0,321.754,0.0,800.0,1.6969999999999998,1092.508,303.474,0.133,471.759,131.04399999999998,40.0,0.0,0.001,43.36,12.044,25.0,350.0,0.0
14:36:13:673,27617114462978.0,322.755,0.0,800.0,1.699,1094.21,303.947,0.136,471.89599999999996,131.082,42.0,0.0,0.001,43.361000000000004,12.045,25.0,350.0,0.0
14:36:14:675,27619614029478.0,323.757,0.0,800.0,1.6880000000000002,1095.901,304.41700000000003,0.128,472.024,131.118,40.0,0.0,0.001,43.361000000000004,12.045,25.0,350.0,0.0
14:36:15:677,27622112879778.0,324.759,0.0,800.0,1.6880000000000002,1097.593,304.887,0.128,472.153,131.153,40.0,0.0,0.001,43.361999999999995,12.045,25.0,350.0,0.0
14:36:16:694,27624650234640.0,325.777,0.0,800.0,1.6869999999999998,1099.308,305.363,0.127,472.282,131.189,44.0,0.0,0.001,43.363,12.045,25.0,350.0,0.0
14:36:17:700,27627160434528.0,326.783,0.0,800.0,1.6780000000000002,1100.997,305.832,0.122,472.405,131.224,45.0,0.0,0.001,43.364,12.046,25.0,350.0,0.0
14:36:18:709,27629676734478.0,327.792,0.0,800.0,1.676,1102.688,306.302,0.12,472.526,131.257,43.0,0.0,0.001,43.365,12.046,25.0,350.0,0.0
14:36:19:725,27632211689440.0,328.80800000000005,0.0,800.0,1.7,1104.4160000000002,306.782,0.135,472.663,131.295,45.0,0.0,0.001,43.36600000000001,12.046,25.0,350.0,0.0
14:36:20:727,27634710580515.0,329.81,0.0,800.0,1.692,1106.111,307.253,0.129,472.792,131.33100000000002,40.0,0.0,0.001,43.367,12.046,25.0,350.0,0.0
14:36:21:729,27637209426165.0,330.81199999999995,0.0,800.0,1.685,1107.799,307.722,0.126,472.918,131.366,42.0,0.0,0.001,43.368,12.047,25.0,350.0,0.0
14:36:22:731,27639708454415.0,331.81300000000005,0.0,800.0,1.694,1109.496,308.193,0.13,473.04900000000004,131.40200000000002,41.0,0.0,0.001,43.368,12.047,25.0,350.0,0.0
14:36:23:733,27642207249538.0,332.815,0.0,800.0,1.6880000000000002,1111.187,308.663,0.126,473.175,131.437,44.0,0.0,0.001,43.369,12.047,25.0,350.0,0.0
14:36:24:741,27644722273578.0,333.824,0.0,800.0,1.702,1112.903,309.14,0.136,473.31199999999995,131.476,46.0,0.0,0.001,43.37,12.047,25.0,350.0,0.0
14:36:25:743,27647221055353.0,334.825,0.0,800.0,1.69,1114.596,309.61,0.129,473.441,131.511,40.0,0.0,0.001,43.371,12.048,25.0,350.0,0.0
14:36:26:744,27649719914878.0,335.827,0.0,800.0,1.682,1116.281,310.078,0.124,473.566,131.546,45.0,0.0,0.001,43.372,12.048,25.0,350.0,0.0
14:36:27:755,27652240733040.0,336.838,0.0,800.0,1.676,1117.975,310.54900000000004,0.121,473.68800000000005,131.58,43.0,0.0,0.0,43.373000000000005,12.048,25.0,350.0,0.0
14:36:28:757,27654739595103.0,337.84,0.0,800.0,1.6969999999999998,1119.674,311.02099999999996,0.134,473.82199999999995,131.61700000000002,40.0,0.0,0.001,43.373999999999995,12.048,25.0,350.0,0.0
14:36:29:759,27657238488853.0,338.841,0.0,800.0,1.69,1121.368,311.491,0.131,473.95300000000003,131.654,40.0,0.0,0.001,43.373999999999995,12.048,25.0,350.0,0.0
14:36:30:760,27659737188103.0,339.843,0.0,800.0,1.69,1123.0610000000001,311.961,0.129,474.082,131.69,40.0,0.0,0.001,43.376000000000005,12.049000000000001,25.0,350.0,0.0
14:36:31:762,27662236163040.0,340.845,0.0,800.0,1.686,1124.75,312.431,0.127,474.21,131.725,41.0,0.0,0.001,43.376999999999995,12.049000000000001,25.0,350.0,0.0
14:36:32:777,27664767544465.0,341.86,0.0,800.0,1.696,1126.471,312.909,0.133,474.345,131.762,44.0,0.0,0.001,43.376999999999995,12.049000000000001,25.0,350.0,0.0
14:36:33:779,27667266676228.0,342.86199999999997,0.0,800.0,1.6909999999999998,1128.165,313.379,0.131,474.476,131.799,41.0,0.0,0.001,43.378,12.05,25.0,350.0,0.0
14:36:34:781,27669765894028.0,343.86400000000003,0.0,800.0,1.6880000000000002,1129.856,313.849,0.128,474.60400000000004,131.834,40.0,0.0,0.001,43.379,12.05,25.0,350.0,0.0
14:36:35:786,27672272251278.0,344.869,0.0,800.0,1.7009999999999998,1131.566,314.324,0.13699999999999998,474.741,131.873,40.0,0.0,0.001,43.38,12.05,25.0,350.0,0.0
14:36:36:788,27674771170353.0,345.87,0.0,800.0,1.6769999999999998,1133.246,314.791,0.124,474.865,131.907,43.0,0.0,0.001,43.381,12.05,25.0,350.0,0.0
14:36:37:789,27677270232115.0,346.87199999999996,0.0,800.0,1.6740000000000002,1134.923,315.256,0.11900000000000001,474.985,131.94,40.0,0.0,0.001,43.382,12.05,25.0,350.0,0.0
14:36:38:791,27679769077528.0,347.874,0.0,800.0,1.7109999999999999,1136.637,315.733,0.145,475.13,131.981,40.0,0.0,0.001,43.383,12.050999999999998,25.0,350.0,0.0
14:36:39:793,27682268104065.0,348.876,0.0,800.0,1.722,1138.363,316.212,0.152,475.283,132.023,40.0,0.0,0.001,43.383,12.050999999999998,25.0,350.0,0.0
14:36:40:795,27684767132565.0,349.87800000000004,0.0,800.0,1.709,1140.076,316.688,0.142,475.425,132.063,40.0,0.0,0.001,43.38399999999999,12.050999999999998,25.0,350.0,0.0
14:36:41:797,27687266135215.0,350.88,0.0,800.0,1.692,1141.771,317.159,0.131,475.55699999999996,132.099,40.0,0.0,0.001,43.385,12.050999999999998,25.0,350.0,0.0
14:36:42:799,27689765262065.0,351.88199999999995,0.0,800.0,1.7069999999999999,1143.481,317.634,0.141,475.69800000000004,132.138,39.0,0.0,0.001,43.386,12.052,25.0,350.0,0.0
14:36:43:801,27692264122865.0,352.88300000000004,0.0,800.0,1.695,1145.18,318.105,0.134,475.832,132.17600000000002,40.0,0.0,0.001,43.387,12.052,25.0,350.0,0.0
